post_id,comment_id,comment_index,matched_topics,classification_status
1iome0w,mcmpwvg,12,,not_a_suggestion
1iome0w,mclzm7j,15,,not_a_suggestion
1iome0w,mh26ry3,14,,not_a_suggestion
1iome0w,mcmzown,17,Use Local LLM,
1iome0w,mcmpzl7,16,,not_a_suggestion
1iome0w,ngu53rf,19,,not_a_suggestion
1iome0w,n5gyuvu,18,,not_a_suggestion
1iome0w,mkfo16z,21,,not_a_suggestion
1iome0w,mcw131g,23,,not_a_suggestion
1iome0w,mcmmslh,20,,not_a_suggestion
1iome0w,mr7yzlt,25,,not_a_suggestion
1iome0w,mcp1y3c,22,,not_a_suggestion
1iome0w,mr7yzjz,24,,not_a_suggestion
1iome0w,msq4gqs,27,,not_a_suggestion
1iome0w,msm89si,26,,not_a_suggestion
1iome0w,mclehhw,29,Secure IDE Configuration,
1iome0w,myy1gbo,28,,not_a_suggestion
1iome0w,mcmemua,31,,not_a_suggestion
1iome0w,ngu5jgr,30,,not_a_suggestion
1iome0w,mcpb2cb,33,,not_a_suggestion
1iome0w,mcopau0,32,,not_a_suggestion
1iome0w,mcqsbyz,35,,not_a_suggestion
1iome0w,mdqaw6v,34,,not_a_suggestion
1iome0w,mcp1ge6,37,,not_a_suggestion
1iome0w,mlyitze,36,,not_a_suggestion
1iome0w,mr1nfxf,39,,not_a_suggestion
1iome0w,mr1nfvf,38,,not_a_suggestion
1iome0w,mcml9l4,41,,not_a_suggestion
1iome0w,mcliagy,40,,not_a_suggestion
1iome0w,mco1r72,43,,not_a_suggestion
1iome0w,mcmwyu8,42,,not_a_suggestion
1iome0w,mcp141b,45,,not_a_suggestion
1iome0w,mcoxg4a,44,,not_a_suggestion
1iome0w,mcpm8b6,47,,not_a_suggestion
1iome0w,mcp3hh1,46,Refer to Documentation,
1iome0w,mdqbkl5,49,Check Organizational Compliance,
1iome0w,mcpvbqm,48,,not_a_suggestion
1iome0w,mcq0myv,50,,not_a_suggestion
1iome0w,mcq6eea,51,,not_a_suggestion
1iome0w,ms65un9,52,Refer to Documentation,
1iome0w,nbsge5u,53,,not_a_suggestion
1iome0w,nbsge7j,54,,not_a_suggestion
1iome0w,nd8qaob,55,Secure IDE Configuration,
1iome0w,mcledam,56,,not_a_suggestion
1iome0w,mcm24kq,57,,not_a_suggestion
1iome0w,mckpie9,58,,not_a_suggestion
1iv18yj,me20k80,0,Use Local LLM,
1iv18yj,me24kwd,1,,not_a_suggestion
1iv18yj,me44nbn,2,,not_a_suggestion
1iv18yj,me4fcxv,3,Use Local LLM,
1iv18yj,me20r4l,4,Use Local LLM,
1iv18yj,me279ce,5,Use Local LLM,
1iv18yj,me52zf5,6,,not_a_suggestion
1iv18yj,me6uy3e,7,,not_a_suggestion
1iv18yj,me4qhs6,8,Use Local LLM,
1iv18yj,new1d9g,9,,not_a_suggestion
1iv18yj,new1dbv,10,,not_a_suggestion
1jxx7jv,mmwjevk,0,Manual Code Verification,
1jxx7jv,mmvyjme,2,,not_a_suggestion
1jxx7jv,mmzxz9i,1,,not_a_suggestion
1jxx7jv,mmucysq,4,,not_a_suggestion
1jxx7jv,mmvyjom,3,,not_a_suggestion
1jxx7jv,mmv5twf,5,,not_a_suggestion
1jxx7jv,mmzxoub,6,,not_a_suggestion
1kazsev,mpsy84n,0,Sensitive File Protection,
1kazsev,mpw8nne,1,,not_a_suggestion
1of4ojm,nl6zekt,0,Refer to Documentation,
1of4ojm,nl6zyla,1,,not_a_suggestion
1of4ojm,nl7ku4n,2,,not_a_suggestion
1of4ojm,nl8bdz1,3,,not_a_suggestion
1of4ojm,nl9x68q,4,,not_a_suggestion
1of4ojm,nlewzv1,6,,not_a_suggestion
1of4ojm,nlb6e1c,5,,not_a_suggestion
1of4ojm,nl7nymj,8,Sandboxing,
1of4ojm,nlsrj8j,7,,not_a_suggestion
1of4ojm,nl6gjkm,10,,not_a_suggestion
1of4ojm,nl9k5ra,9,,not_a_suggestion
1of4ojm,nl7sx3x,12,,not_a_suggestion
1of4ojm,nl6syed,11,,not_a_suggestion
1of4ojm,nl7vyo7,13,,not_a_suggestion
1of4ojm,nl6vu6c,14,,not_a_suggestion
1of4ojm,nl6wwb7,15,,not_a_suggestion
1of4ojm,nla7h77,16,,not_a_suggestion
1of4ojm,nlaae5x,17,,not_a_suggestion
1of4ojm,nladx3e,18,,not_a_suggestion
1of4ojm,nlbpixp,19,,not_a_suggestion
1of4ojm,nlcflxe,20,,not_a_suggestion
1of4ojm,nlcpz30,22,Sandboxing,
1of4ojm,nlcmcye,21,,not_a_suggestion
1of4ojm,nlcvb6a,23,,not_a_suggestion
1of4ojm,nldk2y0,24,,not_a_suggestion
1of4ojm,nlagql9,25,,not_a_suggestion
1of4ojm,nl9y9vu,26,,not_a_suggestion
1of4ojm,nla8ydw,27,,not_a_suggestion
1of4ojm,nlbacwx,28,,not_a_suggestion
1of4ojm,nlbq58y,29,,not_a_suggestion
1of4ojm,nlhxlcq,30,,not_a_suggestion
1of4ojm,nlo1szq,31,,not_a_suggestion
1of4ojm,nl6t0go,32,Secure IDE Configuration,
1of4ojm,nl9koo9,33,,not_a_suggestion
1of4ojm,nl9nq6n,34,,not_a_suggestion
1of4ojm,nlo2gzi,36,,not_a_suggestion
1of4ojm,nl8anhz,38,,not_a_suggestion
1of4ojm,nlfyoc2,35,,not_a_suggestion
1of4ojm,nl6xuzf,40,Sandboxing,
1of4ojm,nl7s3ml,37,Sandboxing,
1of4ojm,nl7box2,42,,not_a_suggestion
1of4ojm,nl6vx9b,39,,not_a_suggestion
1of4ojm,nl6zd83,44,Sandboxing,
1of4ojm,nl7bouj,41,,not_a_suggestion
1of4ojm,nl8afui,46,Sandboxing,
1of4ojm,nl6y3lm,43,,not_a_suggestion
1of4ojm,nlewss1,48,,not_a_suggestion
1of4ojm,nl7xqmq,45,,not_a_suggestion
1of4ojm,nla7hek,47,,not_a_suggestion
1of4ojm,nl9kw02,49,,not_a_suggestion
1of4ojm,nl9ozfb,50,,not_a_suggestion
1of4ojm,nl9pfzq,51,,not_a_suggestion
1of4ojm,nlczwz4,53,,not_a_suggestion
1of4ojm,nl9pzos,52,,not_a_suggestion
1of4ojm,nllpai8,55,,not_a_suggestion
1of4ojm,nlosilj,57,Sandboxing,
1of4ojm,nlii7ta,54,,not_a_suggestion
1of4ojm,nlqw9pj,59,,not_a_suggestion
1of4ojm,nlo188v,56,,not_a_suggestion
1of4ojm,nlpm1sp,58,Sandboxing,
1of4ojm,nl6gald,61,Use Version Control,
1of4ojm,nlex591,60,,not_a_suggestion
1of4ojm,nl6iixk,63,,not_a_suggestion
1of4ojm,nl6qzti,62,,not_a_suggestion
1of4ojm,nl6pxd6,65,Secure IDE Configuration,
1of4ojm,nlan32s,64,,not_a_suggestion
1of4ojm,nl7yll5,67,Sandboxing,
1of4ojm,nl6sdw4,66,Sandboxing,
1of4ojm,nl7b0k6,69,,not_a_suggestion
1of4ojm,nl6t7is,71,,not_a_suggestion
1of4ojm,nl7b0ho,68,,not_a_suggestion
1of4ojm,nl9jo65,70,,not_a_suggestion
1of4ojm,nl71aqd,73,,not_a_suggestion
1n11pns,naxdo9k,0,,not_a_suggestion
1of4ojm,nl6zi2c,72,,not_a_suggestion
1n11pns,naypvn8,2,,not_a_suggestion
1of4ojm,nlagn4j,74,,not_a_suggestion
1n11pns,naux73o,1,,not_a_suggestion
1n11pns,nb0n3ox,4,,not_a_suggestion
1n11pns,naypvpj,3,,not_a_suggestion
1n11pns,nb3jijd,5,,not_a_suggestion
1n11pns,nb8vhog,6,,not_a_suggestion
1n11pns,nbbam6w,8,,not_a_suggestion
1n11pns,nba6crt,7,,not_a_suggestion
1n11pns,naxpxb3,9,,not_a_suggestion
1n11pns,naz9vw4,10,,not_a_suggestion
1o4t91i,nj4kxyr,1,,not_a_suggestion
1o4t91i,nj4hhi2,0,,not_a_suggestion
1o4t91i,nj5on27,3,,not_a_suggestion
1o4t91i,nj4mhdx,2,,not_a_suggestion
1o4t91i,nj5zwt4,5,,not_a_suggestion
1o4t91i,nj5x194,4,Manual Code Verification;Use Version Control,
1o4t91i,nj4olr2,7,Manual Code Verification;Use Version Control,
1o4t91i,nj4km20,6,,not_a_suggestion
1o4t91i,nj5vs0h,9,,not_a_suggestion
1o4t91i,nj4xcz1,8,Manual Code Verification;Use Version Control,
1o4t91i,nj5ztfm,10,Manual Code Verification;Use Version Control,
1o4t91i,nj6253d,11,Manual Code Verification;Use Version Control,
1o4t91i,nj8bqfs,12,Use Version Control,
1o4t91i,njsao1y,13,Manual Code Verification;Use Version Control,
1o4t91i,nj97w72,14,Use Version Control,
1o4t91i,nj4kvhk,15,Manual Code Verification,
1o4t91i,nj4mtiv,16,,not_a_suggestion
1o4t91i,nj9ljhy,17,,not_a_suggestion
1o4t91i,nja683t,18,Secure IDE Configuration,
1o4t91i,nj55p7x,19,Manual Code Verification;Secure IDE Configuration,
1o4t91i,nj4pt4i,20,Manual Code Verification,
1o4t91i,nj52ygi,21,Manual Code Verification,
1o4t91i,nj7pw1z,22,,not_a_suggestion
1o4t91i,nj93sz5,23,Use Version Control,
1o4t91i,nj4n29b,24,,not_a_suggestion
1o4t91i,nj4krkj,26,,not_a_suggestion
1o4t91i,nj55bw7,25,,not_a_suggestion
1o4t91i,nma49k7,27,,not_a_suggestion
1o4t91i,nma49mz,28,,not_a_suggestion
1o4t91i,nj5efpt,29,,not_a_suggestion
1o4t91i,nj5hk0a,30,,not_a_suggestion
1o4t91i,nj5t0sl,31,Manual Code Verification,
1o4t91i,nj5zhx4,32,,not_a_suggestion
1o4t91i,nj6pboi,34,,not_a_suggestion
1o4t91i,nj66r2z,33,Manual Code Verification,
1o4t91i,nj79wr3,36,,not_a_suggestion
1o4t91i,nj6qpz5,35,,not_a_suggestion
1o4t91i,nj825o6,37,,not_a_suggestion
1o4t91i,nj825p0,38,,not_a_suggestion
1o4t91i,nj8j50a,40,,not_a_suggestion
1o4t91i,nj88y2b,39,Use Version Control,
1o4t91i,njaezfb,41,,not_a_suggestion
1o4t91i,njk5m5i,42,,not_a_suggestion
1o4t91i,nj4n34p,43,Manual Code Verification,
1o4t91i,nj58fma,44,,not_a_suggestion
1olmaj3,nmityer,0,Use Version Control,
1olmaj3,nmiviaa,1,Use Version Control,
1olmaj3,nmj83u6,3,,not_a_suggestion
1olmaj3,nmj02i3,2,,not_a_suggestion
1olmaj3,nmj8ysf,4,,not_a_suggestion
1olmaj3,nmj9t08,5,,not_a_suggestion
1olmaj3,nmiw4jt,6,Sandboxing;Use Version Control,
1olmaj3,nmj08nu,7,,not_a_suggestion
1olmaj3,nmiwdyj,8,,not_a_suggestion
1olmaj3,nmiwdzv,9,,not_a_suggestion
1olmaj3,nmixdio,10,Use Version Control,
1olmaj3,nmjsmt5,11,,not_a_suggestion
1olmaj3,nmjsmvi,12,,not_a_suggestion
1olmaj3,nmiy016,13,Use Version Control,
1olmaj3,nmj0gya,14,,not_a_suggestion
1olmaj3,nmiy0pq,15,Use Version Control,
1olmaj3,nmj1lvq,17,Use Version Control,
1olmaj3,nmj0kjy,16,,not_a_suggestion
1olmaj3,nmizcnx,18,,not_a_suggestion
1olmaj3,nmj0py7,19,,not_a_suggestion
1olmaj3,nmjjxsb,20,,not_a_suggestion
1olmaj3,nmizl4y,21,,not_a_suggestion
1oceaqz,nklzm80,0,,not_a_suggestion
1oceaqz,nkm753p,1,,not_a_suggestion
1oceaqz,nkm77tr,2,,not_a_suggestion
1oceaqz,nknoklc,3,,not_a_suggestion
1oceaqz,nknv2r3,4,,not_a_suggestion
1oceaqz,nko92wz,5,,not_a_suggestion
1oceaqz,nkod8kd,6,Secure IDE Configuration,
1oceaqz,nknyadd,7,,not_a_suggestion
1oceaqz,nknz30c,8,,not_a_suggestion
1oceaqz,nklz7zx,9,Secure IDE Configuration,
1oceaqz,nkm3uqe,11,,not_a_suggestion
1oceaqz,nkm30y2,10,,not_a_suggestion
1oceaqz,nkmccfg,13,,not_a_suggestion
1oceaqz,nkmtcgo,12,,not_a_suggestion
1oceaqz,nkm4bv3,15,Sandboxing,
1oceaqz,nkm36yx,14,,not_a_suggestion
1oceaqz,nkm9jfj,16,,not_a_suggestion
1oceaqz,nkm8kqu,17,Use Version Control,
1oceaqz,nkmdy9h,18,,not_a_suggestion
1oceaqz,nkmxcov,19,Manual Code Verification,
1oceaqz,nkmyj1u,20,,not_a_suggestion
1oceaqz,nkn1ikq,21,Secure IDE Configuration,
1oceaqz,nknarnp,22,,not_a_suggestion
1oceaqz,nkm4dv3,23,,not_a_suggestion
1oceaqz,nkmjhvi,24,,not_a_suggestion
1oceaqz,nkmlin7,25,Sandboxing,
1oceaqz,nkmxjf2,26,Manual Code Verification,
1oceaqz,nkmycxn,27,Secure IDE Configuration,
1oceaqz,nkn9971,28,,not_a_suggestion
1oceaqz,nknnnww,29,,not_a_suggestion
1oceaqz,nknr0qr,30,Sandboxing,
1oceaqz,nknxlgx,31,Manual Code Verification,
1oceaqz,nknxsj3,32,,not_a_suggestion
1oceaqz,nkm6efb,33,,not_a_suggestion
1oceaqz,nknovwu,34,,not_a_suggestion
1itif58,mdp51qg,0,,not_a_suggestion
1itif58,mdp9wpx,2,,not_a_suggestion
1itif58,mdp5x1r,1,,not_a_suggestion
1itif58,mdq2wul,4,,not_a_suggestion
1itif58,mdpij34,3,,not_a_suggestion
1itif58,mdr9t3v,6,,not_a_suggestion
1itif58,mdqj8om,5,,not_a_suggestion
1itif58,mdpdqav,8,,not_a_suggestion
1itif58,mdpjplp,7,,not_a_suggestion
1itif58,mdpnuvz,10,,not_a_suggestion
1itif58,mdpim6o,9,,not_a_suggestion
1itif58,mefctwy,12,,not_a_suggestion
1itif58,mdptlc2,11,,not_a_suggestion
1itif58,mdrdpjp,14,,not_a_suggestion
1itif58,mefjc8z,13,,not_a_suggestion
1itif58,mdpsx34,16,,not_a_suggestion
1itif58,nneiyal,15,,not_a_suggestion
1jfidvb,mirb86s,1,Use Version Control,
1jfidvb,mir5efu,0,,not_a_suggestion
1jfidvb,miwph43,3,,not_a_suggestion
1jfidvb,miu1oiq,2,,not_a_suggestion
1jfidvb,miruyne,5,,not_a_suggestion
1jfidvb,mir71jd,4,Secure IDE Configuration,
1jfidvb,mirdxyj,7,,not_a_suggestion
1jfidvb,mjk9gyi,6,Secure IDE Configuration,
1jfidvb,mirb5xb,9,,not_a_suggestion
1jfidvb,mis8jel,8,,not_a_suggestion
1jfidvb,mir7odx,11,Secure IDE Configuration,
1jfidvb,miu1ij5,10,,not_a_suggestion
1jfidvb,mircf7r,13,,not_a_suggestion
1jfidvb,mirb6m2,12,,not_a_suggestion
1jfidvb,miu16w1,15,,not_a_suggestion
1jfidvb,mirft7o,14,,not_a_suggestion
1jfidvb,mirggmd,17,,not_a_suggestion
1jfidvb,mir7ar5,16,,not_a_suggestion
1jfidvb,mirr3fi,19,,not_a_suggestion
1jfidvb,mirsyyz,21,,not_a_suggestion
1jfidvb,mirlwz1,18,,not_a_suggestion
1jfidvb,miu0xzf,20,,not_a_suggestion
1jfidvb,miuv1ni,23,,not_a_suggestion
1jfidvb,miu0qak,22,,not_a_suggestion
1jfidvb,mitb6b9,25,Use Version Control,
1jfidvb,mis1qsv,24,,not_a_suggestion
1jfidvb,miu0wb5,27,,not_a_suggestion
1jfidvb,mitdtqt,26,Sandboxing,
1jfidvb,miro138,29,,not_a_suggestion
1jfidvb,mium1k1,28,,not_a_suggestion
1jfidvb,mitf17i,31,,not_a_suggestion
1jfidvb,mirrw1u,30,,not_a_suggestion
1kg24hz,mqv8p47,0,Sensitive File Protection,
1jfidvb,mjfcm3c,32,,not_a_suggestion
1kg24hz,mqvi8z1,2,,not_a_suggestion
1kg24hz,mqvcfbi,1,,not_a_suggestion
1kg24hz,mret0qj,4,Secure IDE Configuration,
1kg24hz,mqw2lwl,3,Secure IDE Configuration,
1kg24hz,mqvt1s6,6,Secure IDE Configuration,
1kg24hz,mqvj41z,5,Secure IDE Configuration,
1kg24hz,mqxem94,8,Secure IDE Configuration,
1kg24hz,mqvciar,10,,not_a_suggestion
1kg24hz,mqvyhj6,7,Secure IDE Configuration,
1kg24hz,mqvd5y4,12,,not_a_suggestion
1kg24hz,mqv8y7l,9,Secure IDE Configuration;Sensitive File Protection,
1kg24hz,mqv9qpi,11,,not_a_suggestion
1kg24hz,mqvroug,14,,not_a_suggestion
1kg24hz,mqvdcif,13,Refer to Documentation,
1kg24hz,mqx0wta,16,,not_a_suggestion
1kg24hz,mqvsfrx,15,,not_a_suggestion
1kjui5h,mrpsf5n,1,,not_a_suggestion
1kjui5h,mrpq22c,0,,not_a_suggestion
1kjui5h,mrpuvf9,3,,not_a_suggestion
1kjui5h,mrptznv,2,Use Version Control,
1kjui5h,mrq81ht,5,,not_a_suggestion
1kjui5h,mrpximd,4,Use Version Control,
1kjui5h,mrpuzxk,7,,not_a_suggestion
1kjui5h,mrpp8ib,6,,not_a_suggestion
1kjui5h,mrpxce9,9,,not_a_suggestion
1kjui5h,mrtaikp,8,,not_a_suggestion
1kjui5h,mrpszkm,11,,not_a_suggestion
1kjui5h,mrpqw87,10,,not_a_suggestion
1kjui5h,mrpsj9d,12,,not_a_suggestion
1kjui5h,mrptdft,13,,not_a_suggestion
1kjui5h,mrq4m8c,15,Manual Code Verification,
1kjui5h,mrq20sd,14,Manual Code Verification,
1kjui5h,n1hzklw,17,,not_a_suggestion
1kjui5h,mrtacx9,16,Manual Code Verification;Use Version Control,
1kjui5h,nipbsq3,18,Use Version Control,
1kjui5h,mrpt1tt,19,Secure IDE Configuration,
1kjui5h,mrpuokx,20,Manual Code Verification;Secure IDE Configuration,
1koqu7p,msspf7i,0,Tool/Extension Monitoring,
1koqu7p,msswz1p,1,,not_a_suggestion
1koqu7p,mssy0mp,2,,not_a_suggestion
1koqu7p,msubn4d,3,,not_a_suggestion
1koqu7p,msuhoka,4,,not_a_suggestion
1koqu7p,mszho3e,5,,not_a_suggestion
1koqu7p,mss1kon,7,,not_a_suggestion
1koqu7p,mt3qmx9,6,Memory/Context Isolation,
1koqu7p,mss1zdt,8,Manual Code Verification,
1koqu7p,msuxmz2,9,Manual Code Verification,
1koqu7p,msv177d,10,,not_a_suggestion
1koqu7p,mssigzy,11,,not_a_suggestion
1koqu7p,mssk14c,12,,not_a_suggestion
1koqu7p,msuq7kl,13,,not_a_suggestion
1koqu7p,mss29w2,15,Manual Code Verification,
1koqu7p,msuup71,14,Secure IDE Configuration,
1koqu7p,mst3j9i,17,Secure IDE Configuration,
1koqu7p,mt283df,16,Manual Code Verification,
1koqu7p,mstgj3o,19,,not_a_suggestion
1koqu7p,msui599,21,,not_a_suggestion
1koqu7p,mstcdx8,18,,not_a_suggestion
1koqu7p,mszvs12,23,,not_a_suggestion
1koqu7p,mstogi4,20,,not_a_suggestion
1koqu7p,mt5gryq,25,,not_a_suggestion
1koqu7p,msuv9zt,22,,not_a_suggestion
1koqu7p,mt3aei3,24,,not_a_suggestion
1koqu7p,mtbouv9,27,,not_a_suggestion
1koqu7p,mt9ss6d,26,,not_a_suggestion
1koqu7p,mt1v78y,28,,not_a_suggestion
1kwyfvf,mulxtmp,0,Secure IDE Configuration,
1l0033b,mvboa8u,0,,not_a_suggestion
1l0033b,mvd7ig1,1,,not_a_suggestion
1l0033b,mvdf5um,2,,not_a_suggestion
1l0033b,mvsh8zz,3,,not_a_suggestion
1l0033b,mvbznae,4,,not_a_suggestion
1l0033b,mvfnr3n,5,,not_a_suggestion
1l0033b,mvawmwq,6,,not_a_suggestion
1l0033b,mvd7x6j,7,Manual Code Verification,
1l0033b,mvf9zeg,8,,not_a_suggestion
1l0033b,nswm5fr,9,Use Version Control,
1ld71va,my609jc,0,Manual Code Verification;Use Version Control,
1ld71va,my63mbr,1,,not_a_suggestion
1ld71va,my626bc,2,Sandboxing;Secure IDE Configuration,
1ld71va,my62vzn,3,Sandboxing,
1ld71va,my6ac0a,4,,not_a_suggestion
1ld71va,my6apm5,5,,not_a_suggestion
1ld71va,my71wfp,6,Sandboxing,
1ld71va,my72bhn,7,,not_a_suggestion
1ldi19c,my8l35n,0,Secure IDE Configuration,
1ldi19c,my8n1t7,1,,not_a_suggestion
1ldi19c,my8n7ld,2,,not_a_suggestion
1ldi19c,my8vvn9,3,,not_a_suggestion
1ldi19c,my8wf5c,4,,not_a_suggestion
1ldi19c,my9s4kz,5,Refer to Documentation;Secure IDE Configuration,
1ldi19c,myaszu9,6,Secure IDE Configuration;Use Version Control,
1ldi19c,myaynsk,7,,not_a_suggestion
1ldi19c,myazlc0,8,,not_a_suggestion
1ldi19c,myb2acr,9,Logging and Monitoring;Secure IDE Configuration,
1ldi19c,myb3ht9,10,,not_a_suggestion
1ldi19c,n9okn9f,11,Manual Code Verification;Use Version Control,
1ldi19c,my8hqhi,12,Memory/Context Isolation;Secure IDE Configuration,
1ldi19c,n13ken8,13,Secure IDE Configuration,
1lgudw2,myzjewj,0,,not_a_suggestion
1ldi19c,nq8pbcb,14,,not_a_suggestion
1lgudw2,myzr78j,1,,not_a_suggestion
1lgudw2,mz0jf6l,2,,not_a_suggestion
1lgudw2,mz5nocv,4,Sensitive File Protection,
1lgudw2,mz49s2a,3,,not_a_suggestion
1lgudw2,mz1wfmt,5,,not_a_suggestion
1lgudw2,mz5glb6,6,,not_a_suggestion
1lgudw2,myzvw0l,7,,not_a_suggestion
1lgudw2,myzwg5t,8,,not_a_suggestion
1lgudw2,mz0247f,10,,not_a_suggestion
1lgudw2,mz121e0,9,,not_a_suggestion
1lgudw2,mz0fasw,11,,not_a_suggestion
1lgudw2,mzhhvyq,12,Secure IDE Configuration;Sensitive File Protection,
1lgudw2,mz0u6ua,13,,not_a_suggestion
1lgudw2,n2mpq9b,14,,not_a_suggestion
1lgudw2,nyf8jnm,15,,not_a_suggestion
1lgudw2,mz10o3h,16,,not_a_suggestion
1lgudw2,mz2hwfr,18,,not_a_suggestion
1lgudw2,mz1xaj8,17,,not_a_suggestion
1lgudw2,mz5gs4z,19,,not_a_suggestion
1lgudw2,mz09pq8,20,Sensitive File Protection,
1lgudw2,mz1j5f5,22,,not_a_suggestion
1lgudw2,mz0azeq,21,,not_a_suggestion
1lgudw2,mz15vff,24,,not_a_suggestion
1lgudw2,mz1p5qf,23,,not_a_suggestion
1lgudw2,mz2eaer,26,,not_a_suggestion
1lgudw2,mz1uve3,25,,not_a_suggestion
1lgudw2,mzwig33,27,,not_a_suggestion
1lgudw2,mzwr4vr,28,,not_a_suggestion
1lgudw2,myz2ve0,29,,not_a_suggestion
1lgudw2,myz550k,30,,not_a_suggestion
1lgudw2,mz02cml,31,,not_a_suggestion
1lgudw2,mz3j4h3,32,,not_a_suggestion
1lgudw2,mz1w8v8,33,,not_a_suggestion
1lgudw2,myz5mb3,34,,not_a_suggestion
1lgudw2,myzvcfc,35,Sensitive File Protection,
1lgudw2,myzz6g1,36,Secure IDE Configuration,
1lgudw2,mz0bp7c,37,Secure IDE Configuration;Sensitive File Protection,
1lgudw2,mz1sdxk,38,,not_a_suggestion
1lgudw2,mz1t0nf,39,,not_a_suggestion
1lgudw2,mz1veto,40,,not_a_suggestion
1lgudw2,mz1w4pd,41,,not_a_suggestion
1lgudw2,mz23j0r,43,,not_a_suggestion
1lgudw2,mz225n4,42,,not_a_suggestion
1lgudw2,myzujw4,45,,not_a_suggestion
1lgudw2,myzxr60,44,Sensitive File Protection,
1lgudw2,myzwaq7,46,,not_a_suggestion
1lgudw2,myzxb8u,47,Secure IDE Configuration;Sensitive File Protection,
1lgudw2,myzyr0m,49,,not_a_suggestion
1lgudw2,mz29dld,51,,not_a_suggestion
1lgudw2,myzxz1g,48,,not_a_suggestion
1lgudw2,mz28kvm,50,,not_a_suggestion
1lgudw2,mz07kcz,53,Sensitive File Protection,
1lgudw2,mz0kts8,55,,not_a_suggestion
1lgudw2,myz68m4,52,Sensitive File Protection,
1lgudw2,mz34b11,57,,not_a_suggestion
1lgudw2,mz0dnsf,54,,not_a_suggestion
1lgudw2,mz27xon,56,,not_a_suggestion
1lgudw2,myz9xeo,59,,not_a_suggestion
1lgudw2,mz07ti6,61,,not_a_suggestion
1lgudw2,mz3iutn,58,Manual Code Verification,
1lgudw2,mz1lbqs,63,,not_a_suggestion
1lgudw2,myzaecx,60,,not_a_suggestion
1lgudw2,mz1irbv,62,,not_a_suggestion
1lgudw2,mz1x5xq,65,,not_a_suggestion
1lgudw2,mz2byfc,67,,not_a_suggestion
1lgudw2,mz1vvjb,64,,not_a_suggestion
1lgudw2,n01ozgo,69,,not_a_suggestion
1lgudw2,mz1mk54,66,,not_a_suggestion
1lgudw2,mz127k0,71,,not_a_suggestion
1lgudw2,mz2g9m2,68,,not_a_suggestion
1lgudw2,mz10104,70,,not_a_suggestion
1lgudw2,myz606h,73,,not_a_suggestion
1lgudw2,myz7poy,75,Sensitive File Protection,
1lgudw2,myz5gqa,72,,not_a_suggestion
1lgudw2,myzw658,77,,not_a_suggestion
1lgudw2,myz6lws,74,,not_a_suggestion
1lgudw2,myzw1xu,79,,not_a_suggestion
1lgudw2,myzur8w,76,,not_a_suggestion
1lgudw2,mz0784k,81,,not_a_suggestion
1lgudw2,myzxtwn,78,,not_a_suggestion
1lgudw2,myzxdvg,80,Sensitive File Protection ,not_a_suggestion
1lgudw2,mz0aaq1,83,,not_a_suggestion
1lgudw2,mz08si0,82,Sensitive File Protection,
1lgudw2,mz03xvo,85,,not_a_suggestion
1lgudw2,myzrcgl,84,,not_a_suggestion
1lgudw2,mz065c8,87,,not_a_suggestion
1lgudw2,mz0bzjk,89,,not_a_suggestion
1lgudw2,mz060sj,86,Secure IDE Configuration;Sensitive File Protection,
1lgudw2,mz0bpz9,88,,not_a_suggestion
1lgudw2,mz0mm45,91,Sensitive File Protection,
1lgudw2,mz0cbwc,90,,not_a_suggestion
1lgudw2,mz1dbqm,93,,not_a_suggestion
1lgudw2,mz0xmz6,92,,not_a_suggestion
1lgudw2,mz1e9tp,95,,not_a_suggestion
1lgudw2,mz1e08o,94,,not_a_suggestion
1lgudw2,mz1e6jg,97,,not_a_suggestion
1lgudw2,mz1emlt,96,,not_a_suggestion
1lgudw2,mz1m6ab,99,Sensitive File Protection,
1lgudw2,mz1kbk1,98,Secure IDE Configuration;Sensitive File Protection,
1lgudw2,mz1li0e,101,,not_a_suggestion
1lgudw2,mz1kep1,100,,not_a_suggestion
1lgudw2,mz1sftd,103,,not_a_suggestion
1lgudw2,mz1qd8g,102,,not_a_suggestion
1lgudw2,mz1u4fz,105,,not_a_suggestion
1lgudw2,mz1t46b,104,,not_a_suggestion
1lgudw2,mz1zme3,107,,not_a_suggestion
1lgudw2,mz1wbyq,106,,not_a_suggestion
1lgudw2,mz3lhr6,109,Sandboxing,
1lgudw2,mz2eadf,108,,not_a_suggestion
1lgudw2,mz5ompc,110,,not_a_suggestion
1lgudw2,mz6xud2,111,,not_a_suggestion
1lgudw2,mz72fhn,112,,not_a_suggestion
1lgudw2,mz030ab,113,,not_a_suggestion
1lgudw2,mz045e3,114,,not_a_suggestion
1lgudw2,myzw5cv,115,,not_a_suggestion
1lgudw2,myzx75p,116,,not_a_suggestion
1lgudw2,mz0dbvl,117,,not_a_suggestion
1lgudw2,mz0con5,119,,not_a_suggestion
1lgudw2,mz0btoa,118,,not_a_suggestion
1lgudw2,mz0cotc,120,,not_a_suggestion
1lgudw2,mz0cyq4,121,,not_a_suggestion
1lgudw2,myzacga,122,,not_a_suggestion
1lgudw2,myzauop,123,,not_a_suggestion
1lgudw2,mze6itn,124,,not_a_suggestion
1lgudw2,myzw5so,125,Sensitive File Protection,
1lgudw2,myzwvyc,126,,not_a_suggestion
1lgudw2,mz0dgxw,128,,not_a_suggestion
